id,Demand
281,81.23294
282,113.3878
283,116.05413
284,117.85039
285,120.83763
286,125.81251
287,89.75456
288,89.69482
289,108.17366
290,107.33566
291,101.19667
292,91.78403
293,100.16622
294,112.4341
295,89.495674
296,72.14133
297,68.33444
298,89.06064
299,43.10547
300,38.578247
301,42.552765
302,637.12164
303,649.83453
304,697.4951
305,798.0943
306,587.94904
307,691.60876
308,802.05963
309,150.45377
310,108.11168
311,110.69494
312,120.58135
313,125.67553
314,119.78123
315,90.29689
316,97.442764
317,86.28546
318,109.54857
319,100.60827
320,92.25774
321,101.797745
322,109.12306
323,106.869835
324,85.45582
325,58.13681
326,70.47937
327,58.25264
328,52.45186
329,30.384842
330,661.0105
331,530.33484
332,603.3558
333,808.63135
334,450.56616
335,629.3377
336,793.0035
337,154.74048
338,105.63914
339,112.618286
340,106.77407
341,118.11009
342,119.79158
343,97.17431
344,89.8917
345,107.76724
346,109.25608
347,101.37747
348,90.72395
349,96.2567
350,114.2493
351,91.607254
352,66.09397
353,69.885925
354,73.12162
355,53.707947
356,41.940414
357,39.712387
358,616.69244
359,708.5168
360,684.67236
361,845.48206
362,559.83405
363,653.4326
364,806.21204
365,154.79802
366,106.74587
367,116.23461
368,116.884415
369,121.70693
370,119.615456
371,91.01301
372,97.45807
373,104.61248
374,112.603806
375,106.71117
376,91.34904
377,94.59443
378,96.492676
379,101.30059
380,75.44826
381,63.179825
382,84.84351
383,45.109116
384,48.662216
385,47.486755
386,653.40753
387,757.8756
388,694.6899
389,771.04834
390,244.10721
391,576.8181
392,806.0137
393,149.31003
394,111.93813
395,113.51811
396,106.75787
397,124.94107
398,117.984604
399,95.425064
400,90.521904
401,106.96138
402,103.74131
403,102.726944
404,90.63656
405,94.69471
406,124.06562
407,80.92472
408,80.48005
409,76.03341
410,64.579636
411,48.520508
412,40.890533
413,40.403793
414,685.6345
415,691.20306
416,720.8786
417,765.0925
418,448.8072
419,562.88196
420,793.0599
421,155.39156
422,114.256065
423,105.328354
424,113.28591
425,124.55816
426,125.07947
427,89.70469
428,97.48853
429,89.59588
430,113.62999
431,105.02446
432,90.65756
433,101.70011
434,114.23938
435,106.253426
436,84.825836
437,70.68636
438,75.62417
439,41.961685
440,48.725143
441,47.67299
442,668.2499
443,664.1968
444,647.44086
445,764.47705
446,443.94006
447,531.2793
448,798.7972
449,158.11597
450,114.02559
451,114.79386
452,108.36022
453,119.98016
454,121.00312
455,98.03119
456,90.85502
457,92.4279
458,110.841034
459,97.89932
460,91.35125
461,97.01051
462,119.79502
463,103.076225
464,82.979774
465,79.42181
466,77.204475
467,44.37657
468,76.2394
469,51.026398
470,665.79785
471,701.5309
472,782.33856
473,803.18207
474,523.40344
475,486.87775
476,847.4899
477,148.84253
478,107.447395
479,105.45331
480,117.49148
481,120.00135
482,127.74765
483,89.87459
484,96.5277
485,90.09871
486,117.64903
487,102.80918
488,90.62624
489,104.19051
490,113.82722
491,94.42305
492,83.94069
493,85.33159
494,75.247635
495,48.96898
496,57.551712
497,46.472015
498,666.172
499,707.3998
500,680.54443
501,751.9486
502,421.11905
503,503.4336
504,797.14966
505,172.53804
506,110.97001
507,109.64948
508,117.727
509,127.01383
510,124.27584
511,89.8472
512,89.882515
513,94.79326
514,113.15878
515,104.75971
516,90.61605
517,96.552795
518,110.364685
519,80.46922
520,72.215744
521,78.93375
522,72.00138
523,45.845337
524,46.340195
525,29.706192
526,678.8376
527,712.32056
528,725.289
529,791.9147
530,434.17853
531,536.3911
532,851.7792
533,168.64236
534,113.66729
535,114.63682
536,118.45521
537,126.055214
538,119.871056
539,99.65217
540,97.3111
541,118.13662
542,107.19636
543,102.71289
544,91.05578
545,102.84397
546,112.371574
547,90.00665
548,68.36396
549,74.40399
550,73.69403
551,41.732162
552,42.83725
553,41.161926
554,664.7339
555,485.4992
556,707.56665
557,767.22473
558,277.71912
559,543.698
560,794.19965
561,153.33298
562,114.40652
563,113.31603
564,112.44014
565,120.69693
566,119.463875
567,96.5155
568,89.94088
569,110.58667
570,108.68073
571,111.38355
572,104.54915
573,105.973434
574,116.461075
575,87.92366
576,69.05418
577,71.082855
578,79.67355
579,44.42688
580,38.326797
581,44.782272
582,640.8853
583,633.06177
584,647.7322
585,634.37695
586,565.82794
587,472.97876
588,803.7277
589,159.32677
590,111.11613
591,109.158745
592,113.05598
593,120.234116
594,119.45278
595,97.10803
596,89.71427
597,86.53799
598,118.94084
599,113.819336
600,90.72699
601,102.86713
602,113.05921
603,100.75421
604,77.047676
605,75.706474
606,75.27997
607,34.182663
608,40.373734
609,28.246063
610,665.66754
611,487.29407
612,677.35284
613,751.2756
614,631.23224
615,472.19696
616,804.7031
617,162.76935
618,107.82545
619,116.09528
620,116.728615
621,121.99931
622,120.64637
623,98.142204
624,97.39121
625,107.90638
626,107.46576
627,115.02147
628,90.979004
629,95.06404
630,112.79445
631,102.856995
632,92.39587
633,76.48731
634,68.578606
635,40.94789
636,44.732773
637,33.72203
638,646.2561
639,734.3685
640,757.2391
641,682.24677
642,453.63464
643,599.2007
644,805.3462
645,154.16939
646,109.97146
647,112.18084
648,116.4699
649,121.805595
650,120.523834
651,98.08817
652,97.95504
653,87.29376
654,112.90955
655,102.39702
656,90.63228
657,102.07695
658,111.27384
659,104.54153
660,63.5757
661,70.11585
662,72.13884
663,44.8918
664,42.547913
665,33.454254
666,667.6124
667,693.4771
668,714.2114
669,763.6991
670,493.66766
671,595.92395
672,803.8317
673,171.23334
674,114.69227
675,114.6024
676,108.388245
677,128.32843
678,120.95991
679,95.48413
680,90.20838
681,90.30907
682,108.671745
683,99.32368
684,100.37594
685,97.224915
686,114.22849
687,110.001015
688,65.16642
689,67.91889
690,81.878456
691,40.056824
692,45.201508
693,29.46164
694,667.2567
695,603.07806
696,697.70605
697,783.11865
698,362.85156
699,510.81738
700,794.99945
701,156.76205
702,112.47275
703,112.56629
704,111.07682
705,127.26698
706,125.74976
707,97.89637
708,90.31873
709,114.309975
710,98.48283
711,103.960945
712,90.752914
713,96.30904
714,110.55099
715,97.05554
716,68.27483
717,73.38086
718,83.10275
719,38.327957
720,42.290466
721,33.955734
722,646.4767
723,500.5423
724,726.3982
725,788.5511
726,216.35912
727,494.58575
728,802.9344
729,150.02834
730,103.76164
731,118.36559
732,111.39192
733,123.08938
734,124.950356
735,98.83701
736,97.97382
737,89.94846
738,111.3274
739,105.96217
740,93.11024
741,101.06448
742,115.05307
743,82.278046
744,86.50133
745,72.06911
746,63.846863
747,44.336807
748,40.53665
749,40.794067
750,681.3263
751,672.67865
752,581.9486
753,795.49286
754,335.975
755,490.94812
756,843.0957
757,150.75327
758,113.66863
759,116.385086
760,117.07372
761,123.807365
762,119.4447
763,98.11916
764,97.327286
765,84.491936
766,113.39068
767,104.873474
768,90.61605
769,100.43251
770,112.95908
771,100.967674
772,85.69914
773,80.280426
774,71.89832
775,61.17038
776,52.316193
777,34.345688
778,659.0043
779,692.8902
780,629.4344
781,780.1602
782,484.5797
783,493.40295
784,792.04144
785,155.44443
786,112.37168
787,110.41579
788,120.07551
789,122.85497
790,117.61762
791,90.37731
792,90.515686
793,110.969536
794,113.497475
795,109.3525
796,93.87501
797,97.74839
798,114.66064
799,110.47367
800,63.902634
801,77.846176
802,75.51936
803,47.810333
804,50.17668
805,37.76213
806,626.07996
807,650.57465
808,667.9395
809,706.6197
810,427.45267
811,545.86804
812,783.3855
813,110.049194
814,114.800156
815,117.341354
816,112.76882
817,124.68192
818,126.30028
819,90.730515
820,90.01887
821,108.91259
822,108.68376
823,110.54581
824,90.61605
825,99.69382
826,111.53208
827,105.20475
828,71.8071
829,75.01233
830,73.86956
831,53.1026
832,43.315628
833,33.04097
834,654.0705
835,611.0932
836,705.05804
837,765.5251
838,434.4778
839,631.77515
840,844.1728
841,151.51888
842,106.49013
843,110.366486
844,109.79109
845,122.32327
846,120.17368
847,89.74289
848,90.22399
849,110.626015
850,106.73833
851,100.04197
852,95.55545
853,95.9768
854,113.09117
855,99.40348
856,65.35939
857,74.10756
858,77.75227
859,51.088623
860,40.705048
861,32.777176
862,667.2499
863,774.9395
864,683.0766
865,695.6371
866,540.7963
867,566.6936
868,838.9206
869,148.21986
870,114.40674
871,117.00891
872,113.69128
873,125.36777
874,120.03364
875,90.42655
876,97.21095
877,90.812775
878,110.53362
879,102.117165
880,90.68709
881,99.763985
882,118.236084
883,97.659065
884,74.12075
885,77.48076
886,78.35206
887,41.09294
888,42.656876
889,33.07126
890,660.9273
891,758.4205
892,706.2193
893,787.53937
894,507.50842
895,625.9806
896,797.9798
897,150.4024
898,107.91486
899,109.48809
900,109.9793
901,120.76504
902,118.95526
903,90.07944
904,90.976555
905,110.19755
906,113.399025
907,101.54905
908,101.83572
909,95.00494
910,111.476524
911,101.41744
912,76.56517
913,93.74778
914,70.79518
915,49.76242
916,72.0488
917,40.946014
918,665.4181
919,704.484
920,730.8642
921,706.3064
922,609.3592
923,604.7269
924,810.07184
925,154.46619
926,109.2181
927,119.08828
928,119.695114
929,122.88525
930,128.07623
931,91.821556
932,97.307335
933,111.08211
934,112.893745
935,104.61477
936,92.981834
937,100.462654
938,110.49266
939,106.599976
940,76.459816
941,80.205284
942,69.55732
943,43.152344
944,42.140686
945,48.0887
946,671.5091
947,659.90607
948,768.6238
949,737.21356
950,432.951
951,603.2848
952,847.4537
953,147.0819
954,103.95173
955,110.96441
956,108.71414
957,119.09826
958,119.7529
959,98.81373
960,89.43596
961,85.468735
962,111.512856
963,107.96164
964,90.61605
965,97.82838
966,111.59491
967,100.73581
968,86.00424
969,67.267944
970,69.917564
971,41.24539
972,47.882126
973,45.548508
974,637.2927
975,626.8072
976,775.70917
977,753.0792
978,641.33966
979,580.54846
980,811.6763
981,160.33934
982,113.12504
983,119.58794
984,118.489944
985,120.14913
986,119.57192
987,89.616325
988,97.492424
989,109.5551
990,113.404884
991,106.37459
992,90.64884
993,96.94318
994,109.010925
995,85.36412
996,80.48561
997,72.26822
998,78.436386
999,70.883995
1000,66.507515
1001,41.595474
1002,689.50635
1003,698.2842
1004,687.64465
1005,659.51404
1006,594.4755
1007,578.7655
1008,803.9651
1009,154.58328
1010,109.49744
1011,109.59918
1012,111.075874
1013,122.92276
1014,127.59554
1015,90.70253
1016,97.46645
1017,113.21233
1018,107.02325
1019,103.25792
1020,90.62892
1021,97.732056
1022,114.41667
1023,93.73872
1024,82.64247
1025,76.98799
1026,72.34812
1027,70.68621
1028,51.64995
1029,29.793045
1030,668.05817
1031,548.9026
1032,734.9834
1033,733.1901
1034,619.9504
1035,572.9538
1036,789.2006
1037,157.05019
1038,109.961945
1039,115.188805
1040,121.14779
1041,122.44799
1042,120.18691
1043,98.25362
1044,97.1468
1045,108.407104
1046,112.09472
1047,113.13753
1048,90.61605
1049,98.24478
1050,112.56693
1051,94.176926
1052,71.39287
1053,76.98575
1054,68.591034
1055,49.03473
1056,47.88243
1057,35.5795
1058,653.0256
1059,745.8559
1060,693.4417
1061,781.76044
1062,522.09216
1063,552.7772
1064,804.0389
1065,151.90578
1066,112.427444
1067,116.42464
1068,111.04174
1069,119.62852
1070,127.95195
1071,89.18655
1072,97.47763
1073,102.589745
1074,108.1407
1075,101.53214
1076,92.97221
1077,106.51724
1078,108.56713
1079,89.96831
1080,73.81032
1081,73.45803
1082,64.773865
1083,48.3002
1084,44.122803
1085,30.294449
1086,645.6957
1087,731.75415
1088,635.4208
1089,781.9543
1090,614.71045
1091,589.9869
1092,840.17584
1093,150.74553
1094,106.52375
1095,109.910736
1096,120.58405
1097,126.04471
1098,125.69944
1099,91.07747
1100,97.85046
1101,109.70871
1102,106.23533
1103,105.336975
1104,90.65517
1105,100.437645
1106,115.5787
1107,85.282814
1108,61.72609
1109,97.9943
1110,71.60209
1111,47.952286
1112,42.955124
1113,47.220306
1114,693.35455
1115,634.1863
1116,642.486
1117,631.8647
1118,636.02637
1119,542.13513
1120,798.98846
1121,162.01929
1122,114.93939
1123,111.70722
1124,110.58449
1125,128.83383
1126,126.58571
1127,88.935555
1128,90.229065
1129,85.19384
1130,108.11428
1131,109.28577
1132,90.79477
1133,98.15434
1134,107.97363
1135,99.09257
1136,74.022224
1137,66.67521
1138,76.135124
1139,47.309006
1140,55.461563
1141,42.749023
1142,657.01373
1143,661.2587
1144,711.0421
1145,763.9674
1146,534.36957
1147,611.09607
1148,789.98773
1149,158.3879
1150,106.45006
1151,110.00297
1152,111.29861
1153,126.80846
1154,126.719894
1155,96.201096
1156,96.98187
1157,88.30698
1158,109.341125
1159,100.31386
1160,90.70007
1161,95.59832
1162,112.58193
1163,81.61448
1164,71.94863
1165,77.52679
1166,61.36116
1167,39.989487
1168,43.678574
1169,30.803574
1170,725.76465
1171,647.74066
1172,636.93463
1173,703.7517
1174,650.9695
1175,633.05743
1176,820.8733
1177,151.77904
1178,109.91871
1179,111.297424
1180,111.438484
1181,124.7505
1182,119.41252
1183,95.48421
1184,97.567924
1185,85.496
1186,112.04983
1187,112.94679
1188,94.44298
1189,96.57392
1190,113.24633
1191,91.96958
1192,61.983276
1193,74.81489
1194,79.310326
1195,50.861847
1196,50.35579
1197,33.728134
1198,638.44293
1199,705.2758
1200,719.8266
1201,769.22876
1202,554.22
1203,682.7765
1204,828.53546
1205,160.71188
1206,112.8616
1207,118.28161
1208,118.55918
1209,127.43513
1210,127.19381
1211,95.838974
1212,90.951996
1213,110.235695
1214,118.08287
1215,109.14662
1216,90.61605
1217,97.21738
1218,117.63894
1219,94.01397
1220,75.88978
1221,72.6902
1222,69.72202
1223,42.654816
1224,45.981155
1225,31.889832
1226,654.3351
1227,752.2989
1228,805.76135
1229,740.6479
1230,573.2362
1231,689.0571
1232,790.8308
1233,155.42203
1234,108.75087
1235,113.83135
1236,108.977425
1237,125.90822
1238,124.931656
1239,89.83605
1240,97.20872
1241,85.7154
1242,108.892105
1243,107.9365
1244,90.857735
1245,97.76583
1246,115.85799
1247,102.894104
1248,70.357185
1249,73.02969
1250,60.253464
1251,42.449326
1252,43.367935
1253,46.007797
1254,645.4151
1255,685.75195
1256,596.58813
1257,719.7514
1258,587.2467
1259,532.68304
1260,782.4771
1261,154.19754
1262,114.10882
1263,109.08937
1264,111.34686
1265,118.98542
1266,125.2044
1267,89.26013
1268,97.78022
1269,116.14468
1270,108.60486
1271,111.07565
1272,90.64198
1273,94.87521
1274,113.61071
1275,109.31638
1276,78.609344
1277,80.10254
1278,71.72555
1279,54.242416
1280,39.338455
1281,46.877487
1282,664.2414
1283,666.0678
1284,739.1048
1285,754.2908
1286,585.28345
1287,633.2244
1288,801.4255
1289,161.07962
1290,111.15135
1291,115.11917
1292,106.757
1293,125.28933
1294,125.66351
1295,91.643875
1296,89.71439
1297,111.282555
1298,109.90859
1299,111.14755
1300,99.1351
1301,95.1776
1302,110.12426
1303,100.57569
1304,71.01706
1305,74.841576
1306,61.789215
1307,73.82328
1308,51.924805
1309,49.30562
1310,674.48517
1311,653.9888
1312,762.28754
1313,786.2915
1314,617.87604
1315,509.41827
1316,812.2563
1317,162.19957
1318,116.18721
1319,110.380104
1320,111.92831
1321,125.82108
1322,126.7349
1323,89.47654
1324,90.8306
1325,97.50281
1326,106.187195
1327,109.93015
1328,90.62243
1329,101.48545
1330,111.514534
1331,89.03435
1332,63.787415
1333,82.4746
1334,78.687675
1335,61.7771
1336,41.36705
1337,49.878433
1338,659.84894
1339,681.6045
1340,775.9942
1341,716.11755
1342,604.16205
1343,587.07605
1344,808.74866
1345,159.85721
1346,111.29055
1347,108.52334
1348,111.8618
1349,118.88733
1350,128.06554
1351,96.03863
1352,97.91716
1353,111.46487
1354,107.27196
1355,101.16643
1356,92.47787
1357,93.46168
1358,112.68306
1359,96.63993
1360,82.139496
1361,68.63118
1362,66.7704
1363,54.834656
1364,48.38614
1365,48.90883
1366,665.44226
1367,699.8308
1368,745.76965
1369,705.0067
1370,605.0449
1371,607.13837
1372,840.47687
1373,163.80504
1374,103.952736
1375,106.05222
1376,111.32509
1377,125.384224
1378,118.91908
1379,98.35545
1380,97.3721
1381,111.15828
1382,104.05807
1383,115.83396
1384,90.842545
1385,110.65727
1386,112.8162
1387,87.767746
1388,78.93145
1389,77.61869
1390,85.1476
1391,43.718018
1392,38.420685
1393,33.22522
1394,660.75836
1395,690.40173
1396,674.11176
1397,724.5358
1398,557.6184
1399,578.1803
1400,788.31696
1401,148.81052
1402,103.36412
1403,109.92533
1404,115.40152
1405,126.35677
1406,121.13608
1407,90.432526
1408,90.52758
1409,87.575905
1410,101.51823
1411,104.052155
1412,91.0751
1413,95.93177
1414,114.765686
1415,108.705246
1416,65.34987
1417,75.208244
1418,72.84834
1419,53.577606
1420,42.73027
1421,53.10872
1422,667.49646
1423,746.4654
1424,728.7881
1425,734.1992
1426,499.15613
1427,591.57654
1428,774.36127
1429,165.31702
1430,105.69442
1431,118.09917
1432,114.53066
1433,119.70516
1434,119.36114
1435,89.976456
1436,97.32042
1437,88.19495
1438,110.38557
1439,104.353966
1440,90.887764
1441,96.095215
1442,114.41568
1443,103.371025
1444,80.67503
1445,72.533264
1446,75.10223
1447,59.820374
1448,63.249435
1449,33.178345
1450,637.7261
1451,670.59155
1452,578.46094
1453,767.54114
1454,597.5535
1455,612.9574
1456,787.3901
1457,153.59601
1458,110.78581
1459,117.27662
1460,120.77855
1461,119.05491
1462,119.405174
1463,89.789444
1464,89.546364
1465,110.316986
1466,109.337845
1467,109.58476
1468,90.70089
1469,96.40732
1470,110.599594
1471,93.23569
1472,65.09555
1473,83.00545
1474,66.20995
1475,47.50859
1476,49.02925
1477,33.512527
1478,647.0905
1479,750.1998
1480,732.63794
1481,816.47876
1482,626.96857
1483,634.98553
1484,775.55133
1485,161.0022
1486,113.38094
1487,112.15895
1488,117.42996
1489,123.323105
1490,125.55124
1491,96.40033
1492,97.077484
1493,109.5644
1494,115.68781
1495,108.84535
1496,90.648056
1497,100.2084
1498,112.64208
1499,97.65783
1500,73.02167
1501,72.49877
1502,76.148766
1503,67.28444
1504,54.208176
1505,36.303146
1506,650.71606
1507,740.29596
1508,679.76843
1509,787.79034
1510,563.91754
1511,436.40088
1512,776.35077
1513,155.02258
1514,104.61609
1515,117.8379
1516,121.26393
1517,119.36889
1518,117.999176
1519,90.6641
1520,89.482864
1521,98.81819
1522,108.6424
1523,109.242546
1524,90.94712
1525,94.605865
1526,110.726074
1527,103.0055
1528,84.88245
1529,70.925285
1530,67.853806
1531,54.122726
1532,53.3806
1533,32.742096
1534,646.263
1535,608.83246
1536,620.2171
1537,656.9341
1538,632.1785
1539,524.9591
1540,820.0669
1541,156.51985
1542,108.42495
1543,110.90018
1544,110.858505
1545,119.65663
1546,126.787025
1547,96.08464
1548,90.96262
1549,89.91116
1550,99.2184
1551,107.20787
1552,91.58826
1553,95.57127
1554,109.05521
1555,103.09725
1556,74.92105
1557,74.352036
1558,75.93719
1559,44.309845
1560,42.55739
1561,31.090317
1562,665.5393
1563,644.0167
1564,656.10175
1565,795.46173
1566,654.9668
1567,549.8884
1568,820.696
1569,157.47844
1570,112.18219
1571,118.44499
1572,119.31147
1573,118.00633
1574,123.737656
1575,98.42174
1576,90.701355
1577,91.09434
1578,109.957855
1579,106.46821
1580,90.7873
1581,101.789734
1582,110.034294
1583,93.2845
1584,78.94989
1585,74.193756
1586,74.33166
1587,68.66473
1588,63.334534
1589,45.92331
1590,671.0837
1591,580.26245
1592,772.6086
1593,810.83685
1594,661.6809
1595,630.8907
1596,804.8651
1597,158.18762
1598,107.21689
1599,106.53693
1600,111.932
1601,125.367035
1602,119.25703
1603,90.838104
1604,91.19778
1605,93.01884
1606,100.198425
1607,102.92617
1608,90.75036
1609,100.57286
1610,109.95211
1611,97.13243
1612,76.494835
1613,78.83481
1614,78.254456
1615,35.611603
1616,61.681793
1617,38.41098
1618,669.59174
1619,732.3975
1620,638.9506
1621,768.25073
1622,550.9106
1623,614.3084
1624,805.6071
1625,155.3001
1626,110.912834
1627,108.908676
1628,111.78149
1629,119.85904
1630,120.79569
1631,89.70585
1632,97.30404
1633,105.936
1634,107.78005
1635,106.04013
1636,90.67848
1637,106.62049
1638,109.14417
1639,91.47279
1640,77.78268
1641,92.48903
1642,70.318504
1643,43.36876
1644,54.765533
1645,35.096085
1646,660.4472
1647,647.62897
1648,730.99316
1649,718.6816
1650,465.85004
1651,608.6696
1652,794.9322
1653,153.25568
1654,105.618706
1655,108.63469
1656,110.6431
1657,125.95109
1658,126.172554
1659,90.50958
1660,97.49228
1661,107.89088
1662,109.31993
1663,113.67658
1664,91.54149
1665,99.22941
1666,113.49955
1667,111.324234
1668,73.63749
1669,79.95436
1670,86.08035
1671,53.6866
1672,65.52396
1673,42.206924
1674,649.7835
1675,754.1405
1676,723.05676
1677,614.84357
1678,582.8098
1679,575.6019
1680,771.69305
1681,152.53595
1682,113.368034
1683,110.64885
1684,111.31934
1685,122.82085
1686,117.97245
1687,96.44095
1688,97.07095
1689,107.6184
1690,108.78408
1691,104.38567
1692,90.67438
1693,99.46898
1694,112.662796
1695,81.153244
1696,67.33
1697,74.79694
1698,75.43535
1699,51.48665
1700,51.90219
1701,35.355957
1702,652.8031
1703,656.86255
1704,742.91724
1705,761.56067
1706,569.4762
1707,675.41943
1708,803.7822
1709,154.47325
1710,109.28957
1711,112.48678
1712,107.18271
1713,120.195015
1714,127.25594
1715,90.02125
1716,97.62173
1717,86.35432
1718,108.811844
1719,109.35775
1720,92.97991
1721,101.12056
1722,114.866974
1723,94.728615
1724,71.707726
1725,82.98974
1726,70.300705
1727,37.757507
1728,37.522568
1729,37.479004
1730,663.5211
1731,608.21027
1732,737.82263
1733,725.26904
1734,554.6823
1735,643.2117
1736,814.592
1737,157.98427
1738,104.30983
1739,117.96097
1740,119.239876
1741,121.94613
1742,124.62812
1743,96.919365
1744,97.408
1745,111.16119
1746,109.58536
1747,110.015976
1748,90.75484
1749,96.483116
1750,110.71044
1751,107.536316
1752,69.46371
1753,76.57593
1754,80.55531
1755,45.113068
1756,35.427032
1757,40.491608
1758,662.60925
1759,557.81464
1760,701.07086
1761,748.0652
1762,466.60272
1763,690.94135
1764,809.42957
1765,151.20274
1766,112.51248
1767,110.99384
1768,112.5121
1769,123.79109
1770,125.8335
1771,89.253296
1772,96.67543
1773,86.67134
1774,108.01094
1775,115.01132
1776,90.642136
1777,103.87797
1778,117.07827
1779,108.93594
1780,77.44451
1781,79.72839
1782,75.667
1783,45.711426
1784,42.64508
1785,39.876663
1786,639.78687
1787,720.61676
1788,595.623
1789,763.20074
1790,531.0721
1791,582.0403
1792,799.8673
1793,149.36046
1794,113.45252
1795,115.877785
1796,112.3945
1797,122.53268
1798,119.08494
1799,91.21302
1800,96.9541
1801,88.81599
1802,109.166115
1803,110.368996
1804,90.62412
1805,96.57955
1806,109.22828
1807,90.61054
1808,73.25508
1809,78.02305
1810,77.655
1811,54.516556
1812,47.119156
1813,40.47032
1814,660.4165
1815,630.93756
1816,648.0633
1817,766.0706
1818,452.6129
1819,576.90656
1820,841.59863
1821,154.01263
1822,104.89492
1823,107.47104
1824,110.28551
1825,121.32339
1826,126.38372
1827,90.83009
1828,97.69279
1829,88.173065
1830,102.77541
1831,101.73377
1832,90.82401
1833,106.345955
1834,115.658005
1835,83.56172
1836,72.55864
1837,78.53026
1838,76.72316
1839,33.900375
1840,56.375168
1841,37.177597
1842,646.6283
1843,538.4882
1844,767.722
1845,744.8174
1846,443.84448
1847,644.8752
1848,808.54224
1849,153.6406
1850,111.77774
1851,112.30181
1852,111.776085
1853,117.7547
1854,120.003075
1855,89.96784
1856,97.49039
1857,110.604065
1858,110.45826
1859,104.688774
1860,90.78582
1861,99.86967
1862,114.0677
1863,94.943924
1864,74.53351
1865,81.7141
1866,86.419754
1867,52.82292
1868,41.654633
1869,37.599182
1870,650.8512
1871,706.36896
1872,750.6889
1873,796.19275
1874,550.7281
1875,457.03027
1876,800.66223
